GenID	rpfCGH_mean	Void_mean	theta	prob	log2FC
1185660.4.peg.4204	74.5	95	-0.249638256161525	0.901743645946407	-0.350687087868786
1185660.4.peg.4208	192	150.5	0.219496391603181	0.833209848886474	0.351342823961454
1185660.4.peg.4230	33	42.5	-0.240585389848992	0.901166284091925	-0.364996816779248
1185660.4.peg.4233	88.5	103	-0.165765807847822	0.835893522842636	-0.218894977100221
1185660.4.peg.4235	184	211	-0.190292046531192	0.865975174812397	-0.197537232650172
1185660.4.peg.424	3047	3075	-0.0232787591963527	0.114378746132031	-0.013196910427479
1185660.4.peg.4241	615	703	-0.171769093110601	0.844047207471205	-0.192938278845933
1185660.4.peg.4242	574.5	596	-0.056138595032021	0.389023895710163	-0.0530054378160483
1185660.4.peg.4250	32.5	84.5	-0.766692721647643	0.983226523685982	-1.37851162325373
1185660.4.peg.4257	182	97.5	0.645439877698827	0.909996704382006	0.900464326449086
1185660.4.peg.426	518	574.5	-0.177037386338152	0.850815075097122	-0.149354794959559
1185660.4.peg.4309	47.5	40	0.126859642155454	0.711091985464841	0.247927513443585
1185660.4.peg.4324	162	146	0.0962970384289347	0.597016333600736	0.150025444004607
1185660.4.peg.4342	139	155.5	-0.126502828707166	0.762570095520685	-0.161829697407095
1185660.4.peg.4372	NA	NA	NA	NA	NA
1185660.4.peg.4396	NA	NA	NA	NA	NA
1185660.4.peg.4403	293.5	310	-0.0813646186681155	0.571580565028656	-0.0789077121641854
1185660.4.peg.4413	13.5	16.5	-0.147384812973936	0.807101339686298	-0.289506617194985
1185660.4.peg.4422	17	298.5	-2.21833392627922	1	-4.13412428001447
1185660.4.peg.444	122	117.5	0.0316995036553539	0.103862219890723	0.0542203909978865
1185660.4.peg.4445	148.5	164	-0.0910162290681934	0.627926273633238	-0.143232883817318
1185660.4.peg.449	79.5	89	-0.0914241056400506	0.630084175507998	-0.162850475682042
1185660.4.peg.450	88	71.5	0.181526305128869	0.815922460267755	0.299560281858908
1185660.4.peg.4515	33.5	321	-1.72026237958784	1	-3.26034029666453
1185660.4.peg.452	156.5	154	0.0168028844280796	0.0233589859369598	0.0232323062377169
1185660.4.peg.4522	2.5	11	-0.815654708411583	0.989524025841813	-2.13750352374994
1185660.4.peg.4523	5.5	8.5	-0.310359183467926	0.920697500558059	-0.628031222613042
1185660.4.peg.4534	69	48	0.375047226949055	0.88199497784842	0.523561956057013
1185660.4.peg.4539	2654.5	3632.5	-0.532142911873356	0.969112596620488	-0.452522656396472
1185660.4.peg.454	62	81	-0.216041244534103	0.889933103538048	-0.38565369249775
1185660.4.peg.4540	284	281.5	0.00777370820465503	0.00171036357236753	0.0127560074244525
1185660.4.peg.4542	3398.5	6447.5	-0.922800296046565	0.987180060326988	-0.92384174519978
1185660.4.peg.4543	38.5	43.5	-0.11171837420704	0.718809974509594	-0.176156955153827
1185660.4.peg.4549	99	160.5	-0.603915842616426	0.973289328098321	-0.697072867042694
1185660.4.peg.455	121	171.5	-0.408214531699116	0.948971056103392	-0.503201528898218
1185660.4.peg.4551	58	77.5	-0.271991978276213	0.904235637964656	-0.418143410146665
1185660.4.peg.4558	15.5	40	-0.922267150301842	0.987179185398132	-1.36773178450049
1185660.4.peg.4561	96	60.5	0.472830495479413	0.907873696368386	0.666099263446562
1185660.4.peg.4566	147.5	132.5	0.116890954135635	0.680521967781046	0.154722594798642
1185660.4.peg.4569	67	53.5	0.198969577750281	0.82872785576667	0.324622204056625
1185660.4.peg.457	1898	2309	-0.271844329078961	0.904185784911155	-0.282788180753006
1185660.4.peg.4572	2271.5	2438.5	-0.129959996829849	0.771060953977432	-0.102348666979125
1185660.4.peg.4573	1524	1840.5	-0.354858012458835	0.935130428721547	-0.272234846890739
1185660.4.peg.459	227.5	146.5	0.506874194353581	0.914555646845127	0.634965880663811
1185660.4.peg.460	2155.5	3662	-0.691469424476378	0.979862104513304	-0.764609228618845
1185660.4.peg.461	2078	3354	-0.68234081659633	0.979837905256269	-0.690687034660134
1185660.4.peg.487	29.5	30	-0.012037763603249	0.0430783849606399	-0.0242475462466773
1185660.4.peg.493	68	54	0.186017804765963	0.820477090195219	0.332575339086871
1185660.4.peg.495	102.5	77.5	0.310354627466413	0.870827773760095	0.403355694231208
1185660.4.peg.496	20	24	-0.110071732593047	0.713088225723123	-0.263034405833794
1185660.4.peg.502	4	7.5	-0.412095101391539	0.950324499575386	-0.906890595608519
1185660.4.peg.503	18.5	21.5	-0.11083518693463	0.715740562212526	-0.216811389073148
1185660.4.peg.511	295.5	328.5	-0.146686013326591	0.805862931447959	-0.152735240144797
1185660.4.peg.513	532	732	-0.549893668757762	0.970139909237424	-0.460417402782853
1185660.4.peg.524	37	42	-0.0893241296471988	0.618659525882662	-0.182864057149811
1185660.4.peg.528	6	26.5	-0.744625382170216	0.981048411137004	-2.14295795384204
1185660.4.peg.542	59.5	51.5	0.142194538569002	0.749551144490609	0.208317236124725
1185660.4.peg.543	75.5	114.5	-0.365653279137988	0.937537106663528	-0.600799048771865
1185660.4.peg.544	68	66.5	0.0243893278944187	0.0584559697613839	0.0321804057491497
1185660.4.peg.547	20.5	27.5	-0.18859088358972	0.86416996832851	-0.423807708906576
1185660.4.peg.548	16.5	19.5	-0.130428055444081	0.772159098871094	-0.241008099503795
1185660.4.peg.580	24	30	-0.121917379923755	0.750402304702619	-0.321928094887362
1185660.4.peg.596	7	16	-0.524391427360617	0.96856141152248	-1.1926450779424
1185660.4.peg.604	53.5	52	0.0285604543450118	0.0831948200458246	0.0410272682600546
1185660.4.peg.609	55.5	73	-0.219159901470293	0.892255455636142	-0.395408692529911
1185660.4.peg.633	7.5	10	-0.230914732081461	0.898736545873082	-0.415037499278844
1185660.4.peg.638	8.5	64	-1.7752005645609	0.999999999194447	-2.91253715874966
1185660.4.peg.639	9	92.5	-1.59306875855172	0.999889315757039	-3.361456459074
1185660.4.peg.640	17	67.5	-0.86066866187705	0.98544153778602	-1.98935275580049
1185660.4.peg.655	158.5	93.5	0.596537823853345	0.907271644175687	0.76144457025177
1185660.4.peg.659	306	337.5	-0.155610047303868	0.820863408467455	-0.141355849245542
1185660.4.peg.664	188.5	213	-0.147472913889266	0.80725754386032	-0.176288906957174
1185660.4.peg.668	245.5	231	0.0970302673951594	0.600577888865429	0.0878301728986356
1185660.4.peg.673	4	7.5	-0.444260437547118	0.957490558326788	-0.906890595608519
1185660.4.peg.676	3	7	-0.452413589164055	0.958283165899456	-1.22239242133645
1185660.4.peg.677	7	8.5	-0.170826695666596	0.842796753298783	-0.280107919192735
1185660.4.peg.7	79.5	50.5	0.38196783050086	0.881066258981089	0.654671472532561
1185660.4.peg.705	314	201	0.58661044947582	0.90534026365039	0.643569057712698
1185660.4.peg.706	116	92.5	0.284973512864601	0.863432947954454	0.32659953461126
1185660.4.peg.709	15.5	15	0.0195333875243733	0.034427567642895	0.0473057147783568
1185660.4.peg.710	13	17.5	-0.195481781792309	0.871268076113155	-0.428843298803874
1185660.4.peg.711	17	19.5	-0.0853552990692889	0.595950215106354	-0.197939377611909
1185660.4.peg.715	143.5	281	-0.721593405037413	0.979841996010234	-0.969519393545238
1185660.4.peg.721	92.5	106.5	-0.138296520469173	0.789609872766821	-0.203328159709526
1185660.4.peg.722	27	27.5	-0.0158645989658495	0.0642329300260197	-0.0264722113611911
1185660.4.peg.727	15	14.5	0.0225984186780822	0.0489851430599231	0.0489096004809465
1185660.4.peg.746	61.5	58.5	0.049957266743432	0.248550164726704	0.0721497857558354
1185660.4.peg.747	51	52	-0.0195123581760022	0.0876412698423713	-0.0280143761695966
1185660.4.peg.749	18	36.5	-0.536801246207182	0.969377872732284	-1.0198995574377
1185660.4.peg.751	5.5	30.5	-1.2146832185449	0.997299845640669	-2.47130571892559
1185660.4.peg.752	4	32	-1.36240039679207	0.997959914992881	-3
1185660.4.peg.753	9	23	-0.762524858379736	0.98262667305067	-1.3536369546147
1185660.4.peg.760	207.5	187	0.130262792093215	0.720415424902606	0.15007306634665
1185660.4.peg.767	77.5	97	-0.169452352992189	0.840951059023887	-0.32378843691289
1185660.4.peg.769	61.5	84	-0.231230634357378	0.898853479443849	-0.44980291743952
1185660.4.peg.772	352.5	405.5	-0.189898257021629	0.865556772141263	-0.202078656931117
1185660.4.peg.774	92	158.5	-0.499653862725608	0.96524203995078	-0.784777074082394
1185660.4.peg.777	320.5	457.5	-0.370462383701671	0.938638599857742	-0.513447386552664
1185660.4.peg.779	236.5	348	-0.376984307139047	0.940123354057539	-0.557247122509333
1185660.4.peg.78	15.5	13	0.149782813395549	0.765556608457746	0.253756592245783
1185660.4.peg.781	41.5	100	-0.554759310411621	0.970480213217592	-1.2688167584278
1185660.4.peg.785	10.5	22	-0.504910944448005	0.966129572116093	-1.06711419585854
1185660.4.peg.786	7	16.5	-0.54650253112223	0.969922523160808	-1.23703919730085
1185660.4.peg.787	8.5	16.5	-0.354315452004746	0.935011407233116	-0.956931278108114
1185660.4.peg.798	31	37	-0.137737508020913	0.788451944367828	-0.255257055242075
1185660.4.peg.799	33	34.5	-0.0256010357263829	0.132131837130579	-0.0641303374197156
1185660.4.peg.800	44.5	45.5	-0.0136450462697996	0.0516038235326616	-0.0320612092322986
1185660.4.peg.817	117.5	133	-0.121881387882329	0.750303858463738	-0.17876548893619
1185660.4.peg.819	91	121.5	-0.269004515794838	0.903397611323389	-0.417017863407085
1185660.4.peg.821	125.5	118	0.0592552783892125	0.329972391063517	0.0889005045889308
1185660.4.peg.826	192	282	-0.609381834048563	0.973795809508252	-0.554588851677637
1185660.4.peg.833	178	88	0.488423994241147	0.910411577590405	1.0163018123291
1185660.4.peg.84	820.5	1600	-1.09172007682414	0.99578250285132	-0.963496666261012
1185660.4.peg.847	883	1539.5	-1.0828182489032	0.995745660707703	-0.801976524396351
1185660.4.peg.85	15162.5	66993	-3.19229912019139	1	-2.14350271301753
1185660.4.peg.859	819.5	608.5	0.553858856732454	0.902077321761327	0.429486686385731
1185660.4.peg.865	287	342.5	-0.280501239123569	0.907611315998504	-0.255053251172201
1185660.4.peg.866	166	194	-0.190027043223034	0.865693572800886	-0.224873410840203
1185660.4.peg.87	244	272	-0.111073607168265	0.716569046168022	-0.156725503687453
1185660.4.peg.873	10.5	11	-0.0351546588968202	0.210962540367559	-0.0671141958585369
1185660.4.peg.874	4.5	5	-0.0714014517780668	0.504921317811701	-0.15200309344505
1185660.4.peg.875	8.5	7.5	0.105045135661689	0.636849326785702	0.180572245641821
1185660.4.peg.876	6	9.5	-0.302933366489122	0.917952290357087	-0.662965012722429
1185660.4.peg.88	618.5	649	-0.078475243038801	0.553068689270438	-0.0694448830227688
1185660.4.peg.885	128	213	-0.627313385144515	0.97499606987363	-0.734709620225838
1185660.4.peg.890	126	162	-0.239465741932267	0.900994181565279	-0.362570079384708
1185660.4.peg.892	88.5	94.5	-0.0659467075944709	0.465256385310451	-0.0946368741380752
1185660.4.peg.9	31	21.5	0.286447156731041	0.86341879857162	0.527931555684777
1185660.4.peg.90	331	269	0.311783968599994	0.871548645898394	0.299225044250594
1185660.4.peg.901	116.5	65.5	0.526136759928958	0.91499230403034	0.83076314311683
1185660.4.peg.902	113	81.5	0.372293080526119	0.882220405711268	0.47145080818411
1185660.4.peg.903	14	18	-0.191569240589289	0.867305147686781	-0.362570079384708
1185660.4.peg.905	8.5	10	-0.131579995770201	0.774863596744693	-0.234465253637023
1185660.4.peg.907	17	19.5	-0.0853552990692889	0.595950215106354	-0.197939377611909
1185660.4.peg.910	5.5	7.5	-0.184685882347644	0.859877935784645	-0.447458976971221
1185660.4.peg.912	46.5	47.5	-0.0188430295115696	0.083119402159487	-0.0306967972229164
1185660.4.peg.916	29	41.5	-0.274175405180682	0.904975367638212	-0.517058436219353
1185660.4.peg.917	83.5	190.5	-0.804669934598071	0.988769262624816	-1.18994289501927
1185660.4.peg.930	229.5	143.5	0.384900983047007	0.880584060575249	0.67744341673812
1185660.4.peg.933	299.5	280.5	0.108009720387922	0.648704950465652	0.0945552321799927
1185660.4.peg.941	79	96.5	-0.248473864705927	0.901714929271088	-0.288676289090977
1185660.4.peg.945	226.5	222	0.0211325841135978	0.0415863262966309	0.028951373696129
1185660.4.peg.950	12.75	156	-1.23772152268565	0.99692622310989	-3.61297687689075
1185660.4.peg.953	151.5	198.5	-0.409312398175132	0.949355491319756	-0.389821213670007
1185660.4.peg.959	235	285	-0.215713629666389	0.889673722085839	-0.278301162487104
1185660.4.peg.966	98.5	162	-0.618028680269768	0.974448175916292	-0.717798183428248
1185660.4.peg.974	137	73	0.683697672400826	0.923124710940867	0.908207524080509
1185660.4.peg.977	276.5	283.5	-0.0256458487271791	0.132477131044044	-0.0360692547075218
1185660.4.peg.978	325.5	364	-0.115788475440874	0.732322671546888	-0.161280907033061
1185660.4.peg.987	1238.5	1893.5	-0.66274269002244	0.979328904466971	-0.612461552638056
1185660.4.peg.988	3282.5	5508.5	-0.835018610066548	0.989511761288156	-0.746864506012944
1185660.4.peg.989	5655.5	12502.5	-1.54269908343572	0.998055494305424	-1.14449012211342
1185660.4.peg.99	42.5	28.5	0.321734286741095	0.876159671018689	0.57650092197296
1185660.4.peg.990	1012	1236.5	-0.305170166658663	0.918800891007707	-0.289052949695628
1185660.4.peg.991	1078	1128.5	-0.0837017967452587	0.58599329671735	-0.0660492404393306
1185660.4.peg.992	3250.5	9682	-1.87988467818102	0.997295133761985	-1.57464344004603
1185660.4.peg.993	2341	4603.5	-1.3547359833445	0.998063495539184	-0.975606212075628
1185660.4.peg.999	14539	30097	-1.08334968729833	0.995745849069327	-1.04969164626266
